id,old_id,cod_usuario,codTipoSol,id_sol,fecCreacionSol,horaCracionSol,yeard,pagoSolicitud,intermedioStatus,recepcionador,horaRecepcion,solicitudEncontrado,observacionNE,calificador,buscador,fechaDespacho,pagoSolicitud,tipoDocumento,numFolios,cantDocSolicita,fechaPreEntrega,HoraPreEntrega
,6951,22788,1,29494,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6952,22789,1,29495,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6953,22790,1,29496,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6954,21588,1,29497,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6955,282,1,29498,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6956,22791,1,29499,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6957,10302,2,3393,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6958,22793,1,29500,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6959,282,1,29501,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6960,282,1,29502,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6961,13366,3,1508,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6962,22794,1,29503,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6963,22795,1,29504,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6964,22796,1,29505,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6965,22797,1,29506,24/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6966,22798,1,29507,25/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6967,827,1,29508,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6968,2183,1,29509,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6969,22501,1,29510,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6970,22799,2,3394,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6971,22800,1,29511,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6972,22801,1,29512,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6973,22802,1,29513,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6974,19839,1,29514,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6975,22803,1,29515,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6976,22612,1,29516,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6977,22804,1,29517,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6978,9880,1,29518,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6979,22805,1,29519,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6980,22153,1,29520,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6981,22806,1,29521,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6982,22807,1,29522,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6983,22808,1,29523,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6984,22321,1,29524,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6985,22321,1,29525,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6986,22321,1,29526,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6987,22321,1,29527,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6988,22809,1,29528,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6989,22810,1,29529,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6990,22811,1,29530,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6991,3024,1,29531,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6992,22812,1,29532,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6993,22813,1,29533,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6994,6050,1,29534,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6995,22814,1,29535,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6996,22814,1,29536,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6997,22461,1,29537,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6998,1101,1,29538,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,6999,22815,1,29539,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7000,879,1,29540,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7001,148,1,29541,26/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7002,827,1,29542,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7003,827,1,29543,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7004,22816,1,29544,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7005,1963,1,29545,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7006,22817,1,29546,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7007,22817,1,29547,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7008,22817,1,29548,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7009,22818,1,29549,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7010,22819,1,29550,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7011,22820,1,29551,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7012,22822,1,29552,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7013,22823,1,29553,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7014,21373,1,29554,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7015,22824,1,29555,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7016,15592,1,29556,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7017,22825,2,3395,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7018,21405,1,29557,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7019,22826,2,3396,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7020,22827,1,29558,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7021,22079,1,29559,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7022,22828,1,29560,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7023,22828,1,29561,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7024,22773,1,29562,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7025,22828,1,29563,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7026,22828,1,29564,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7027,22828,1,29565,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7028,22828,1,29566,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7029,22829,1,29567,27/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7030,22832,2,3397,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7031,22833,1,29568,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7032,22834,1,29569,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7033,22835,1,29570,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7034,2618,1,29571,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7035,22836,1,29572,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7036,22837,1,29573,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7037,22837,1,29574,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7038,22838,1,29575,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7039,22839,1,29576,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7040,1841,1,29577,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7041,22840,1,29578,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7042,22841,2,3398,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7043,7279,1,29579,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7044,22361,1,29580,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7045,22842,1,29581,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7046,22843,1,29582,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7047,22844,1,29583,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7048,22845,1,29584,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7049,22845,1,29585,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7050,3977,1,29586,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7051,4451,2,3399,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7052,2541,1,29587,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7053,22811,2,3400,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7054,22847,1,29588,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7055,22848,1,29589,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7056,22700,1,29590,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7057,22849,1,29591,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7058,22850,1,29592,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7059,22700,1,29593,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7060,22851,1,29594,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7061,22852,1,29595,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7062,11929,1,29596,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7063,1128,1,29597,30/11/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7064,22650,1,29598,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7065,22853,1,29599,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7066,22854,1,29600,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7067,10394,1,29601,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7068,22855,1,29602,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7069,22856,2,3401,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7070,22857,1,29603,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7071,22857,1,29604,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7072,22858,1,29605,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7073,22859,1,29606,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7074,22857,1,29607,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7075,22860,1,29608,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7076,22861,1,29609,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7077,835,1,29610,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7078,22863,1,29611,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7079,22862,1,29612,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7080,13225,2,3402,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7081,22864,1,29613,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7082,19976,1,29614,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7083,20252,1,29615,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7084,22865,1,29616,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7085,22866,1,29617,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7086,3301,1,29618,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7087,14645,1,29619,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7088,14645,1,29620,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7089,22868,1,29621,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7090,15812,1,29622,01/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7091,22869,1,29623,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7092,22869,1,29624,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7093,22870,1,29625,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7094,22870,1,29626,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7095,22871,1,29627,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7096,22872,3,1509,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7097,27,1,29628,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7098,22874,1,29629,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7099,22874,1,29630,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7100,22873,1,29631,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7101,22873,1,29632,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7102,22873,1,29633,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7103,22873,1,29634,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7104,22875,1,29635,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7105,22876,1,29636,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7106,22877,1,29637,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7107,22878,1,29638,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7108,22879,2,3403,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7109,20252,1,29639,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7110,22870,2,3404,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7111,22870,2,3405,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7112,22880,1,29640,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7113,22881,1,29641,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7114,9916,1,29642,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7115,22882,1,29643,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7116,827,1,29644,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7117,22884,1,29645,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7118,22885,1,29646,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7119,22886,1,29647,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7120,22887,1,29648,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7121,22887,1,29649,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7122,22888,1,29650,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7123,22889,1,29651,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7124,18735,1,29652,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7125,18735,1,29653,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7126,20225,1,29654,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7127,22891,1,29655,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7128,3301,2,3406,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7129,22889,1,29656,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7130,22889,1,29657,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7131,5637,1,29658,02/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7132,8338,1,29659,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7133,356,1,29660,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7134,21206,1,29661,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7135,20586,1,29662,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7136,22893,1,29663,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7137,22894,1,29664,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7138,22765,1,29665,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7139,22895,1,29666,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7140,22896,1,29667,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7141,8541,1,29668,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7142,16304,1,29669,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7143,22897,1,29670,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7144,10043,1,29671,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7145,22898,1,29672,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7146,21574,1,29673,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7147,22900,1,29674,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7148,22901,1,29675,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7149,6697,1,29676,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7150,22902,1,29677,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7151,16062,1,29678,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7152,22903,1,29679,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7153,22904,1,29680,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7154,22905,1,29681,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7155,22906,1,29682,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7156,10837,1,29683,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7157,10539,1,29684,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7158,13252,3,1510,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7159,22907,1,29685,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7160,22907,1,29686,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7161,22907,1,29687,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7162,22908,2,3407,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7163,22909,1,29688,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7164,22910,1,29689,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7165,12840,3,1511,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7166,22911,1,29690,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7167,22911,1,29691,03/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7168,22912,1,29692,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7169,22816,1,29693,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7170,22913,1,29694,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7171,22914,2,3408,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7172,22915,1,29695,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7173,22916,1,29696,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7174,14834,1,29697,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7175,22917,1,29698,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7176,22918,1,29699,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7177,22920,1,29700,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7178,22920,1,29701,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7179,22921,1,29702,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7180,10928,3,1512,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7181,22922,1,29703,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7182,22923,1,29704,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7183,22924,1,29705,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7184,22925,3,1513,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7185,22926,1,29706,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7186,22927,1,29707,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7187,22928,1,29708,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7188,22929,1,29709,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7189,22911,1,29710,04/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7190,22930,1,29711,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7191,22931,1,29712,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7192,22932,1,29713,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7193,4264,1,29714,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7194,4264,1,29715,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7195,22933,3,1514,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7196,827,1,29716,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7197,22925,1,29717,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7198,22934,1,29718,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7199,22610,1,29719,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7200,10631,1,29720,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7201,22935,1,29721,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7202,16340,1,29722,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7203,22937,1,29723,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7204,258,1,29724,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7205,22938,1,29725,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7206,22939,1,29726,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7207,22939,1,29727,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7208,22940,3,1515,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7209,10820,1,29728,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7210,27,1,29729,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7211,22941,1,29730,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7212,22942,1,29731,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7213,22943,1,29732,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7214,8541,1,29733,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7215,8541,1,29734,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7216,22944,1,29735,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7217,22945,1,29736,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7218,22946,1,29737,07/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7219,7305,2,3409,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7220,20766,1,29738,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7221,22948,1,29739,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7222,22949,1,29740,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7223,20766,1,29741,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7224,22950,1,29742,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7225,22952,1,29743,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7226,22952,1,29744,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7227,22953,1,29745,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7228,22953,1,29746,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7229,22954,1,29747,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7230,22955,1,29748,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7231,22956,2,3410,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7232,22957,1,29749,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7233,22958,1,29750,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7234,22959,1,29751,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7235,22960,1,29752,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7236,22961,1,29753,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7237,22962,1,29754,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7238,22963,1,29755,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7239,22964,1,29756,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7240,22965,1,29757,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7241,22910,1,29758,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7242,6348,3,1516,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7243,22966,1,29759,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
,7244,14342,1,29760,09/12/2015 00:00,12:00:00,2015,,,,,,,,,,,,,,,
